timestamp,label,shoulder_pitch,shoulder_roll,shoulder_gyro,upper_arm_pitch,upper_arm_roll,upper_arm_gyro,forearm_pitch,forearm_roll,forearm_gyro,fused_angle
1775130374.8804,peak_good,-58.75,-145.218,141.096,-87.496,163.484,23.746,67.236,37.184,61.228,77.33
1775130376.4573,peak_good,-59.665,-146.916,139.989,-86.226,-148.891,21.04,68.154,29.276,62.849,76.97
1775130378.0316,peak_good,-60.615,-147.806,140.17,-83.927,-135.565,21.31,67.755,27.458,62.606,77.33
1775130379.6046,peak_good,-62.896,-150.542,140.261,-85.427,-147.623,21.186,67.472,32.316,62.883,77.09
1775130389.8728,too_fast,-63.971,83.607,159.102,-14.063,-174.934,24.488,19.435,12.186,82.287,76.87
1775130391.4495,too_fast,-62.455,-169.447,161.488,-55.259,-169.797,38.199,2.033,8.908,84.638,42.54
1775130393.0147,too_fast,-82.456,-84.3,162.498,-69.708,-171.795,51.471,75.934,-11.52,82.195,18.45
1775130394.2086,too_fast,,,,-33.908,-176.948,66.905,3.243,3.804,81.802,
1775130395.3654,too_fast,,,,-65.172,-166.835,76.216,76.39,14.937,82.043,
1775130396.5098,too_fast,,,,-52.118,-172.507,83.799,3.55,11.399,70.191,
1775130397.6606,too_fast,,,,-25.92,-177.048,67.647,-0.077,11.05,64.903,
1775130398.8122,too_fast,,,,-15.076,-172.253,56.58,5.682,1.011,62.726,
1775130400.0066,too_fast,,,,-16.438,-157.835,42.313,3.608,0.177,62.781,
1775130401.157,too_fast,,,,-13.51,-153.521,35.579,0.341,-0.86,59.261,
1775130402.3135,too_fast,,,,-5.014,-150.71,23.733,-3.175,-2.885,51.777,
1775130403.4635,too_fast,,,,-6.876,-149.651,24.691,-1.162,-2.228,55.609,
1775130404.6141,too_fast,,,,-9.706,-158.694,25.683,-1.815,2.201,60.784,
1775130405.8286,too_fast,,,,-15.645,-159.831,25.327,0.678,1.436,60.947,
1775130406.9871,too_fast,,,,-15.785,-159.526,23.073,1.506,2.84,64.208,
1775130408.0952,too_fast,,,,-15.875,-159.83,23.076,1.895,3.134,64.258,
1775130409.1871,too_fast,,,,-15.036,-161.192,24.067,-0.575,3.791,63.341,
1775130410.2768,too_fast,,,,-14.716,-161.569,20.959,-0.469,4.284,62.133,
1775130764.3947,peak_good,-74.853,87.419,206.185,-65.047,-139.877,50.075,72.867,-7.146,68.954,-74.853
1775130765.9791,peak_good,-59.789,-167.233,172.496,-78.215,-105.345,37.992,73.914,13.794,62.358,-59.789
1775130767.4883,peak_good,-63.936,-164.452,161.876,-80.068,-117.497,32.0,72.797,15.578,61.964,-63.936
1775130768.9968,peak_good,-63.552,-164.083,156.18,-83.105,-114.386,28.952,73.168,25.558,62.42,-63.552
1775130770.6959,peak_good,-62.095,-160.299,152.776,-83.423,-120.901,26.884,71.04,30.906,61.851,91.66
1775130772.3556,peak_good,-60.749,-162.487,139.738,-85.883,-111.01,21.769,73.875,33.355,60.652,19.85
1775130773.9284,peak_good,-61.232,-161.089,140.499,-84.173,-112.82,20.338,72.97,32.82,62.385,17.89
1775130775.5032,peak_good,-61.773,-162.31,140.378,-85.157,-117.082,20.337,72.357,41.273,62.528,71.31
1775130777.0694,peak_good,-60.34,-161.404,140.404,-85.262,-82.416,20.098,74.008,40.851,62.078,72.01
1775130778.7023,peak_good,-61.438,-155.82,141.293,-86.181,-118.458,21.871,72.453,41.32,62.42,71.85
1775130780.2743,peak_good,-62.43,-159.938,141.461,-87.278,-113.663,20.917,70.466,36.588,62.336,70.2
1775130781.8424,peak_good,-59.999,-162.052,140.301,-89.029,-68.663,20.9,72.34,42.62,61.735,69.72
1775130783.4094,peak_good,-60.145,-158.154,140.169,-87.584,-118.664,20.829,70.219,41.401,61.914,74.27
1775130785.0626,peak_good,-64.987,-162.081,140.233,-84.742,-159.326,23.469,68.999,30.753,61.338,73.64
1775130786.6285,peak_good,-61.281,-149.894,139.125,-86.38,167.137,21.863,66.865,44.382,61.61,73.85
1775130788.1942,peak_good,-61.156,-150.796,139.322,-86.206,-156.801,22.033,65.938,40.197,61.174,74.12
1775130789.7717,peak_good,-61.042,-153.226,140.644,-84.466,-156.484,22.385,65.698,44.007,61.252,71.75
1775130791.4148,peak_good,-63.117,-152.059,140.954,-86.183,180.0,23.72,68.306,38.464,60.676,70.15
1775130792.9889,peak_good,-61.149,-148.257,141.758,-85.722,173.128,21.384,69.53,38.984,61.28,71.19
1775130801.3449,too_fast,-73.501,81.49,159.767,-18.798,-173.117,23.471,19.196,14.592,74.036,71.41
1775130802.9186,too_fast,-56.775,-163.368,159.842,-68.438,-162.186,36.291,21.154,16.287,71.618,37.34
1775130804.4852,too_fast,-80.048,-43.431,159.994,-35.115,-178.043,48.73,46.713,10.288,85.335,31.67
1775130806.1306,too_fast,-65.759,-154.983,163.894,-48.861,-173.939,64.171,1.75,11.584,88.791,48.58
1775130807.6989,too_fast,-76.269,-146.556,163.887,-83.188,-140.073,69.089,23.512,9.012,88.832,16.33
1775130809.2762,too_fast,-83.917,-46.127,147.656,-37.954,-177.992,80.349,50.346,16.349,87.3,25.42
1775130810.8542,too_fast,-76.057,-147.668,146.087,-36.566,-169.488,81.563,-2.346,12.668,91.207,60.85
1775130812.5234,too_fast,-74.548,-129.615,144.404,-80.112,-151.922,71.254,34.458,26.757,81.704,10.81
1775130814.0909,too_fast,-83.429,-55.411,138.949,-36.675,-175.94,71.965,59.918,20.481,86.94,27.67
1775130815.6578,too_fast,-81.027,-143.022,139.08,-26.767,-177.923,78.454,6.42,9.772,87.527,60.88
1775130817.2326,too_fast,-71.228,-152.903,137.91,-69.935,173.222,76.531,13.44,10.616,82.127,13.61
1775130818.8179,too_fast,-83.572,-85.705,139.085,-68.545,-168.515,69.807,45.403,23.734,82.159,16.61
1775130820.397,too_fast,-83.237,-79.602,138.925,-33.57,-177.887,80.485,44.073,21.71,88.373,50.0
1775130821.9664,too_fast,-79.245,-127.821,141.79,-22.593,-175.835,71.907,5.201,13.207,91.95,61.04
1775130823.6077,too_fast,-68.837,-158.382,142.587,-56.545,176.733,82.344,3.796,9.771,97.541,27.49
1775130825.1821,too_fast,-80.66,-131.791,143.367,-70.866,-168.69,70.432,21.931,13.123,96.91,15.52
1775130826.7573,too_fast,-82.428,-46.718,145.821,-51.525,-175.492,78.812,72.245,50.569,95.533,23.17
1775130828.324,too_fast,-77.243,-114.377,146.517,-24.348,-173.424,71.425,29.225,18.301,99.946,69.87
1775130829.976,too_fast,-74.108,-137.345,144.772,-30.69,-174.314,81.376,8.518,11.117,97.091,58.92
1775130835.366,too_fast,-79.687,42.114,146.092,-9.126,-179.091,62.619,6.079,15.174,108.327,16.45
1775130836.9381,too_fast,-61.121,-159.771,147.455,-52.218,-167.145,83.087,3.47,4.115,106.962,19.58
1775130838.5077,too_fast,-80.075,-146.331,145.806,-74.732,-157.712,73.61,20.699,12.675,110.168,10.09
1775130840.0753,too_fast,-83.844,-78.69,148.02,-64.719,-161.053,75.969,43.516,26.423,93.893,16.7
1775130841.7329,too_fast,-78.383,-9.016,148.467,-39.689,-174.044,73.203,64.97,31.38,92.472,39.21
1775130843.3002,too_fast,-80.25,-78.77,145.875,-19.339,-174.795,74.061,19.946,10.958,90.773,68.69
1775130844.871,too_fast,-72.574,-134.318,143.345,-25.449,-167.781,71.039,1.529,4.047,96.491,63.0
1775130846.4466,too_fast,-68.915,-154.433,144.34,-61.202,-164.471,81.141,5.516,14.193,101.068,20.15
1775130848.0831,too_fast,-78.762,-118.301,144.593,-78.87,-143.804,77.4,22.6,17.309,105.844,12.67
1775130849.6513,too_fast,-80.792,-54.402,145.17,-64.043,-166.862,72.915,58.583,23.839,96.644,17.0
1775130851.2185,too_fast,-81.264,-45.901,143.784,-28.706,-174.932,86.178,44.635,17.734,93.993,57.51
1775130852.791,too_fast,-80.925,-120.562,145.459,-19.181,-175.803,76.08,10.306,13.491,104.366,59.45
1775130854.4227,too_fast,-68.023,-150.291,148.244,-35.864,-171.307,81.81,5.996,2.61,98.098,36.56
1775130855.9965,too_fast,-72.053,-135.546,150.548,-69.244,-174.963,88.987,9.68,17.364,97.5,14.1
1775130857.5646,too_fast,-80.005,-67.082,150.693,-68.398,-171.768,88.202,49.41,18.484,105.379,17.17
1775130859.1309,too_fast,-78.944,-40.359,150.778,-36.985,-176.118,91.669,59.11,26.156,100.802,57.78
1775130860.7998,too_fast,-82.907,-99.277,150.901,-21.388,-172.966,89.441,25.335,15.858,99.307,72.2
1775130862.3786,too_fast,-80.932,-135.689,146.414,-18.312,-176.043,80.746,1.865,10.803,115.3,67.78
1775130863.9461,too_fast,-67.724,-144.66,144.069,-37.59,-169.039,89.031,6.148,8.735,113.493,27.22
1775130878.7025,too_fast,-72.736,30.573,152.18,-16.777,-172.349,87.459,21.722,20.084,123.835,12.22
1775130880.2715,too_fast,-70.079,-148.793,156.245,-40.726,-162.297,84.917,-2.339,4.753,124.311,25.11
1775130881.8465,too_fast,-79.361,-110.205,150.849,-79.4,-150.129,88.106,20.163,11.313,106.19,10.85
1775130883.4937,too_fast,-74.416,-33.551,150.565,-59.39,-165.387,90.761,83.994,90.0,86.13,16.34
1775130885.0685,too_fast,-81.879,-53.773,147.318,-19.554,-173.98,82.638,29.886,23.765,103.325,72.4
1775130886.649,too_fast,-74.567,-143.995,141.401,-31.369,-167.803,93.397,5.213,-0.756,89.446,56.44
1775130888.219,too_fast,-55.027,117.273,144.428,-63.699,-168.021,88.591,4.745,10.139,88.443,17.39
1775130889.8744,too_fast,-81.147,-86.48,148.376,-73.822,-167.261,83.074,8.55,13.4,103.319,14.99
1775130891.4519,too_fast,-82.597,-85.344,148.749,-74.328,-146.565,67.031,23.214,19.277,110.964,18.24
1775130893.0295,too_fast,-78.09,-34.417,151.071,-53.828,-155.458,69.254,49.457,17.081,92.391,26.44
1775130894.6082,too_fast,-77.864,-25.18,150.29,-42.825,-173.066,65.308,61.793,44.37,92.469,54.19
1775130896.2486,too_fast,-82.158,-18.499,142.93,-23.866,-172.742,70.531,36.224,24.474,103.988,61.71
1775130897.8196,too_fast,-82.519,-46.332,143.51,-14.401,-175.672,67.657,18.897,17.625,108.78,61.62
1775130899.388,too_fast,-81.642,-128.146,145.678,-16.785,-173.601,77.545,9.983,13.296,125.533,55.44
1775130900.9584,too_fast,-75.338,-145.692,147.869,-25.342,-170.671,85.487,3.701,7.938,137.503,31.94
1775130902.6217,too_fast,-69.134,-155.647,145.779,-34.677,-167.239,96.961,8.874,1.373,137.305,14.71
1775130904.1879,too_fast,-70.154,-147.676,147.538,-42.16,-169.086,99.137,10.264,-5.457,125.802,10.8
1775130905.759,too_fast,-73.039,-149.452,146.78,-48.472,-168.888,119.493,0.59,7.958,121.861,10.1
1775130907.3255,too_fast,-81.58,-139.121,146.565,-56.388,-158.188,127.195,0.395,11.242,111.592,9.82
1775130918.0083,too_deep,-41.375,168.3,158.995,-70.836,-20.537,107.957,76.4,160.165,98.445,12.01
1775130919.5741,too_deep,-43.653,-161.587,158.979,-69.722,-1.303,80.413,78.534,150.065,95.694,7.9
1775130921.1405,too_deep,-43.209,-168.445,157.571,-66.862,-0.293,60.188,82.34,143.218,87.028,8.31
1775130922.7066,too_deep,-45.414,-160.221,158.333,-70.165,3.321,39.863,75.343,137.183,71.109,3.88
1775130924.3561,too_deep,-43.165,-156.288,156.378,-71.822,12.168,23.823,74.255,118.696,58.3,9.4
1775130925.9212,too_deep,-45.157,-157.542,140.657,-70.924,13.054,21.374,75.664,123.416,59.594,6.99
1775130927.4884,too_deep,-40.658,-159.946,140.052,-63.828,2.43,21.684,74.168,146.771,58.595,-40.658
1775130929.1534,too_deep,-40.742,-160.056,140.377,-65.232,5.176,21.121,73.896,144.941,59.11,-40.742
1775130930.8888,too_deep,-41.884,-158.935,139.301,-68.987,3.717,22.598,75.323,154.827,59.685,-41.884
1775130932.5616,too_deep,-41.777,-157.451,138.676,-66.729,-1.805,21.296,74.57,139.484,61.826,-41.777
1775130934.2228,too_deep,-42.775,-161.604,137.908,-63.467,-3.041,21.596,73.65,134.173,63.963,-42.775
1775130935.948,too_deep,-42.962,-159.222,137.685,-67.942,3.038,20.849,80.291,145.802,65.357,-42.962
1775130937.6159,too_deep,-45.461,-158.236,138.455,-72.245,3.863,21.564,78.986,121.116,65.269,-45.461
1775130939.2905,too_deep,-44.771,-152.253,139.773,-68.243,9.443,20.096,78.694,136.019,64.519,100.87
1775130940.9169,too_deep,-38.174,-150.846,143.324,-68.796,-0.637,19.047,82.293,126.978,63.124,103.86
1775130942.4825,too_deep,-45.358,-154.349,144.177,-71.801,5.816,19.796,76.492,123.946,59.217,103.97
1775130944.0488,too_deep,-46.406,-153.019,144.923,-72.145,0.515,20.392,79.554,118.256,58.919,102.89
1775130945.6153,too_deep,-47.545,-152.796,144.578,-74.09,10.692,19.062,80.259,120.934,59.615,102.49
1775130947.2615,too_deep,-46.049,-152.605,143.208,-72.031,3.141,21.245,76.245,108.839,59.057,103.06
1775130955.3487,too_shallow,-80.986,-161.274,143.574,-55.09,-168.236,27.116,36.112,24.671,55.718,100.63
1775130956.9295,too_shallow,-74.035,-129.669,142.693,-55.955,-177.445,28.206,31.23,24.921,57.852,50.52
1775130958.4966,too_shallow,-75.442,-123.252,142.057,-59.159,-178.51,29.081,36.807,29.112,57.123,31.57
1775130960.0762,too_shallow,-74.262,-120.534,141.978,-56.023,-177.244,30.03,34.113,30.723,56.005,36.39
1775130961.7344,too_shallow,-75.338,-118.006,142.849,-55.302,-171.551,28.183,41.283,30.02,54.639,34.47
1775130963.3002,too_shallow,-74.204,-129.072,140.074,-53.971,-178.669,24.627,30.186,27.574,59.325,38.7
1775130964.8794,too_shallow,-72.092,-116.076,141.967,-55.253,176.493,22.299,32.105,34.448,59.934,29.31
1775130966.4481,too_shallow,-71.721,-125.973,142.195,-56.412,176.043,21.621,31.255,33.151,60.961,33.82
1775130968.1103,too_shallow,-72.195,-121.322,142.228,-55.093,174.944,22.353,30.34,34.19,61.578,34.42
1775130969.6782,too_shallow,-72.981,-122.721,142.071,-53.627,175.827,22.777,31.585,32.788,65.938,35.21
1775130971.2459,too_shallow,-68.431,-130.127,141.483,-58.473,176.9,21.516,33.121,33.823,64.998,35.62
1775130972.8104,too_shallow,-70.592,-126.143,140.428,-55.431,175.77,21.998,31.767,31.681,64.545,37.51
1775130974.458,too_shallow,-71.407,-132.352,140.268,-52.397,178.029,23.233,28.288,34.353,63.861,35.84
1775130976.0382,too_shallow,-71.93,-126.618,140.559,-52.448,179.545,21.818,32.095,33.754,63.991,34.83
1775130977.6045,too_shallow,-70.929,-123.069,140.637,-51.496,178.06,22.28,28.755,33.88,61.444,35.1
1775130979.1702,too_shallow,-67.102,-117.175,140.727,-52.398,174.568,21.824,29.545,35.837,61.696,34.16
1775130980.7953,too_shallow,-69.468,-130.789,140.911,-52.281,179.913,23.159,28.646,33.735,61.679,33.0
1775130982.3759,too_shallow,-70.941,-120.161,141.794,-52.867,179.343,21.277,31.157,35.501,63.439,32.71
1775130983.9552,too_shallow,-69.624,-129.929,141.984,-53.718,178.455,20.752,30.201,38.722,62.308,33.14
1775130989.253,rest,-82.892,70.853,145.676,-11.542,179.882,21.473,-12.035,17.159,61.179,33.3
1775130990.8281,rest,-83.323,-6.53,147.744,-16.414,179.866,23.109,-11.569,16.987,61.383,-83.323
1775130992.5592,rest,-80.27,-23.988,146.998,-16.042,178.721,22.151,-11.38,17.856,60.83,-80.27
1775130994.2141,rest,-78.803,-23.007,147.211,-16.043,177.811,22.185,-10.787,17.596,59.754,-78.803
1775130995.8859,rest,-79.039,-24.878,147.295,-17.401,177.485,23.109,-11.146,17.047,60.59,-79.039
1775130997.6087,rest,-79.38,-24.093,144.186,-16.308,177.719,21.737,-10.585,18.142,61.794,-79.38
1775130999.2718,rest,-77.664,-32.645,142.891,-16.271,175.679,19.985,-11.476,16.667,62.726,-77.664
1775131000.9373,rest,-80.861,-14.423,143.16,-16.71,179.747,19.024,-8.769,16.391,61.867,-80.861
1775131002.6552,rest,-80.487,-33.476,143.763,-17.122,178.109,19.059,-9.84,16.836,61.19,-80.487
1775131004.3184,rest,-81.93,4.614,143.179,-17.212,179.634,19.069,-9.668,16.257,61.654,-81.93
1775131005.9741,rest,-82.15,-15.803,143.43,-17.899,177.842,18.674,-9.515,17.098,61.65,-82.15
1775131007.7018,rest,-84.197,-42.647,142.652,-17.931,178.571,18.695,-10.448,17.248,59.982,-84.197
1775131009.3775,rest,-81.167,-27.515,142.821,-18.401,178.077,18.028,-8.197,14.723,61.711,11.18
1775131010.9443,rest,-85.133,13.166,141.242,-17.435,-178.864,18.939,-8.779,16.593,62.578,11.22
1775131012.5251,rest,-87.051,-33.539,141.99,-15.562,-178.619,20.53,-8.524,17.74,63.156,10.21
1775131014.1783,rest,-82.692,-24.806,141.208,-17.36,178.457,21.952,-10.763,16.235,62.936,9.96
1775131015.7459,rest,-83.582,-17.921,141.563,-16.655,177.637,22.027,-9.958,16.786,63.555,9.86
1775131017.3138,rest,-82.839,-20.583,141.989,-17.125,177.157,22.777,-10.439,16.913,62.94,9.33
1775131018.8848,rest,-82.917,-15.598,142.709,-15.893,-179.987,22.486,-10.955,16.978,62.577,8.99
1775131027.7782,rest,-85.307,101.081,146.609,-9.475,179.567,20.708,-12.836,17.235,58.301,8.55
1775131029.3554,rest,-77.855,-37.359,147.143,-15.381,177.848,19.609,-11.791,17.355,58.464,9.74
1775131030.9293,rest,-78.92,-28.116,146.943,-16.572,175.74,20.081,-13.245,17.684,58.712,8.14
1775131032.5762,rest,-78.271,-17.32,146.981,-14.85,177.62,21.252,-13.011,17.612,58.513,7.87
1775131034.1447,rest,-76.522,-16.004,146.739,-15.758,176.677,20.903,-12.948,17.606,58.401,8.02
1775131035.7232,rest,-77.169,-17.392,142.661,-15.042,177.402,21.193,-12.479,17.801,62.182,7.95
1775131037.2912,rest,-77.701,-21.505,141.653,-16.652,175.21,21.405,-12.544,18.829,62.054,7.77
1775131038.9553,rest,-77.713,-21.09,141.014,-15.671,175.8,22.539,-12.77,17.831,60.955,7.49
1775131040.5287,rest,-79.294,-12.858,140.612,-15.501,176.567,21.549,-13.009,18.05,61.361,7.68
1775131042.1077,rest,-78.789,-11.795,141.162,-15.374,176.608,21.498,-12.904,18.334,61.262,7.47
1775131043.6756,rest,-79.358,-20.753,141.053,-16.26,176.433,21.251,-12.364,17.721,61.056,7.47
1775131045.3145,rest,-79.387,-10.629,141.229,-15.739,175.99,21.858,-11.733,17.574,60.454,7.7
1775131046.8923,rest,-78.159,-10.917,141.605,-15.813,176.375,20.369,-11.958,17.703,61.811,7.87
1775131048.4682,rest,-79.856,-5.623,143.094,-16.172,176.429,20.441,-12.112,17.985,61.73,7.69
1775131050.0423,rest,-79.751,-21.152,143.258,-16.322,175.265,20.571,-12.104,18.435,61.339,7.63
1775131051.7014,rest,-77.982,-21.515,142.871,-15.542,176.079,21.816,-12.944,17.828,60.958,7.91
1775131053.2761,rest,-76.791,-23.887,141.995,-15.16,176.614,20.773,-12.888,18.594,61.692,8.31
1775131054.8441,rest,-78.291,-21.348,142.06,-15.979,175.925,20.679,-12.104,17.712,61.38,7.93
1775131056.4106,rest,-77.443,-20.996,140.445,-16.346,175.067,21.149,-13.179,18.705,61.084,7.57
1775131072.586,too_fast,-74.47,97.053,145.263,-14.808,-171.798,30.463,29.558,16.446,76.921,7.87
1775131074.1658,too_fast,-77.621,-146.65,146.441,-22.457,-169.237,52.043,6.917,9.972,93.379,36.86
1775131075.7312,too_fast,-67.676,-160.487,148.211,-55.881,-164.466,68.413,0.349,15.86,98.547,18.82
1775131077.3109,too_fast,-81.01,-146.892,148.376,-84.419,-170.565,69.489,28.022,25.999,105.1,7.9
1775131078.9647,too_fast,-78.04,-39.17,148.722,-66.855,178.793,73.008,24.031,21.088,114.798,15.22
1775131080.5437,too_fast,-78.909,-33.062,143.138,-60.149,-179.587,73.483,50.126,34.103,99.934,28.54
1775131082.1112,too_fast,-82.329,-7.369,141.898,-34.54,-177.808,68.357,58.334,45.324,93.888,54.01
1775131083.678,too_fast,-85.843,-87.686,140.748,-25.038,-176.924,62.832,30.194,20.646,107.341,69.88
1775131085.3241,too_fast,-84.149,-87.536,142.906,-15.842,-178.057,70.872,6.267,28.429,132.471,66.79
1775131086.9039,too_fast,-80.425,-127.008,142.629,-20.52,-176.809,79.544,6.607,11.55,142.272,57.82
1775131088.4715,too_fast,-79.535,-140.477,143.476,-31.791,-173.466,87.133,6.624,15.628,149.149,28.19
1775131090.0501,too_fast,-71.794,-152.686,143.994,-47.499,180.0,88.228,0.539,18.324,152.922,11.77
1775131091.7022,too_fast,-79.285,-140.788,144.18,-65.508,173.102,89.095,6.799,20.929,142.588,10.34
1775131093.2706,too_fast,-81.612,-133.437,142.034,-72.176,-179.841,83.626,24.356,27.785,114.466,13.39
1775131094.8527,too_fast,-84.597,-72.971,141.625,-66.404,-179.251,77.785,38.28,40.826,94.712,20.26
1775131096.4261,too_fast,-82.892,-41.912,140.817,-52.424,176.782,76.433,67.052,82.724,85.092,54.72
1775131098.0736,too_fast,-82.8,-41.028,139.813,-23.82,-173.317,71.169,34.894,27.0,100.956,73.31
1775131099.6387,too_fast,-82.154,-90.319,139.738,-13.032,-176.994,66.392,8.292,24.596,116.509,64.16
1775131101.2108,too_fast,-76.759,-150.996,137.563,-29.782,-178.725,79.716,5.004,-1.955,119.474,46.11
1775131114.3339,too_fast,-72.09,64.225,140.668,-11.907,-173.629,74.07,-7.971,11.812,119.552,13.96
1775131115.9078,too_fast,-76.152,-151.895,145.076,-67.337,-168.436,71.114,3.276,13.016,129.572,11.9
1775131117.4817,too_fast,-82.697,-132.809,145.727,-66.178,168.556,65.781,12.521,18.341,101.884,11.75
1775131119.1346,too_fast,-84.168,-65.612,144.798,-65.057,178.742,72.498,41.473,30.647,79.232,16.41
1775131120.7039,too_fast,-78.964,-29.619,146.793,-49.639,-177.741,75.557,70.054,80.193,70.027,42.38
1775131122.2823,too_fast,-82.314,-63.298,142.131,-31.419,-178.139,99.692,50.722,48.706,74.88,72.5
1775131123.8488,too_fast,-85.428,-46.736,137.462,-30.692,-178.263,107.303,43.864,43.383,79.09,70.94
1775131125.4851,too_fast,-76.395,-110.338,139.387,-24.179,-176.784,106.499,27.302,34.88,96.982,69.77
1775131127.0649,too_fast,-78.17,-126.214,141.001,-18.72,-175.969,93.487,16.706,24.09,115.324,61.35
1775131128.6312,too_fast,-79.898,-154.94,140.925,-21.689,-177.348,86.308,10.899,27.735,140.836,48.51
1775131130.2126,too_fast,-84.074,-136.208,142.785,-23.5,-175.993,66.803,14.193,25.649,156.819,41.1
1775131131.876,too_fast,-73.347,-139.439,144.649,-24.059,-176.89,55.797,17.141,26.559,172.403,34.57
1775131133.4427,too_fast,-79.883,-120.201,144.558,-25.562,-178.17,51.616,22.704,33.294,170.055,36.58
1775131135.0126,too_fast,-81.875,-138.013,143.87,-23.968,-171.843,63.501,11.099,25.901,169.91,37.97
1775131136.5865,too_fast,-72.4,-160.337,142.661,-30.095,-179.596,71.52,7.979,14.814,162.708,31.86
1775131138.2295,too_fast,-67.327,-142.893,142.359,-28.254,-178.515,85.236,6.307,15.799,161.208,23.67
1775131139.7981,too_fast,-78.304,-138.614,143.279,-17.715,-173.616,87.028,10.523,14.562,151.637,24.87
1775131141.373,too_fast,-74.946,-131.826,137.101,-22.898,-175.298,101.16,13.401,21.099,152.518,23.68
1775131142.9407,too_fast,-73.743,-150.308,137.095,-28.074,-177.13,108.496,12.84,17.736,144.179,25.62
1775131162.1831,moving_good,-58.443,77.779,152.68,-19.041,-170.436,93.044,19.699,17.359,136.847,15.63
1775131163.8183,moving_good,-65.581,-152.935,153.255,-89.882,75.964,73.647,75.435,54.019,116.352,24.22
1775131165.3975,moving_good,-63.938,-150.666,150.286,-67.984,-179.009,65.373,31.135,18.361,93.389,71.94
1775131166.9655,moving_good,-77.245,-102.707,154.232,-24.132,-178.147,52.329,-12.596,15.28,77.575,51.11
1775131168.5304,moving_good,-79.643,-55.184,154.933,-30.56,-176.962,37.1,26.133,17.0,73.475,15.16
1775131170.1877,moving_good,-64.825,-145.679,141.299,-86.701,88.791,32.469,76.541,63.12,63.388,26.31
1775131171.7551,moving_good,-63.999,-135.821,142.602,-63.752,166.702,35.779,27.528,27.025,60.247,20.39
1775131173.3311,moving_good,-76.658,-98.385,141.219,-18.531,173.77,36.563,-6.818,16.704,64.392,25.7
1775131174.8994,moving_good,-79.343,-101.919,142.655,-64.456,-178.814,36.93,60.61,17.302,66.576,14.37
1775131176.5347,moving_good,-58.084,-151.356,141.841,-86.216,-155.929,37.761,46.335,10.538,54.051,64.73
1775131178.1075,moving_good,-74.635,-81.27,141.699,-18.335,-176.039,44.547,-8.618,4.692,54.918,56.86
1775131179.6802,moving_good,-75.068,-114.164,140.357,-75.178,161.325,46.176,62.963,57.423,62.814,16.67
1775131181.254,moving_good,-66.161,-135.278,140.919,-61.6,-174.208,51.203,20.768,18.179,62.072,75.03
1775131182.911,moving_good,-81.999,-48.176,138.876,-19.269,-179.367,48.04,14.189,18.514,67.136,35.2
1775131184.4843,moving_good,-63.862,-141.673,141.807,-85.88,49.556,42.488,60.151,30.311,68.245,30.92
1775131186.0581,moving_good,-74.372,-81.102,140.258,-24.267,-175.221,43.932,-15.233,11.692,72.06,65.69
1775131187.6241,moving_good,-78.781,-44.841,138.376,-37.111,-174.553,44.406,35.677,22.459,75.74,15.37
1775131189.2548,moving_good,-62.833,-148.907,140.427,-86.496,23.009,35.803,71.801,41.807,75.796,31.84
1775131190.8293,moving_good,-76.35,-88.839,140.739,-37.193,-176.644,43.71,-5.166,8.103,74.645,68.14
1775131368.0614,too_deep,-57.769,172.486,174.886,-74.069,-58.039,27.925,85.83,-167.149,58.908,-57.769
1775131369.7642,too_deep,-44.87,-157.9,161.5,-68.409,3.986,25.656,74.927,158.209,60.745,-44.87
1775131371.4329,too_deep,-43.707,-158.067,155.203,-73.041,11.648,24.015,80.314,147.985,62.123,-43.707
1775131373.0229,too_deep,-40.964,-159.019,151.355,-69.378,10.701,25.129,79.436,153.365,62.67,-40.964
1775131374.5347,too_deep,-42.04,-160.413,148.642,-68.144,-1.44,23.746,76.623,157.303,62.357,-42.04
1775131376.0435,too_deep,-41.925,-160.654,140.607,-68.582,3.423,21.646,74.686,157.455,62.867,-41.925
1775131377.7118,too_deep,-40.724,-161.318,138.859,-67.924,11.144,20.586,75.815,152.087,62.575,41.02
1775131379.3627,too_deep,-41.881,-160.18,137.512,-68.433,11.279,21.842,78.852,140.29,60.347,-41.881
1775131381.0265,too_deep,-42.847,-158.618,138.375,-70.176,7.672,20.392,75.258,129.623,58.172,-42.847
1775131382.6999,too_deep,-42.191,-159.5,138.224,-67.02,9.853,20.28,76.639,152.306,56.708,-42.191
1775131384.4355,too_deep,-41.664,-159.947,139.394,-67.84,9.802,20.942,76.035,144.327,57.351,-41.664
1775131386.1026,too_deep,-44.456,-156.996,138.699,-64.686,11.818,20.586,73.154,153.524,57.236,100.54
1775131387.6699,too_deep,-39.248,-160.027,139.107,-64.323,13.01,19.492,76.166,149.888,58.593,98.88
1775131389.2381,too_deep,-40.634,-161.296,138.409,-66.24,10.354,18.912,75.815,157.585,60.153,99.36
1775131390.9051,too_deep,-39.454,-160.564,138.298,-64.277,11.035,21.429,72.132,152.384,62.14,97.95
1775131392.4737,too_deep,-41.546,-160.537,138.5,-64.783,13.509,20.86,72.863,145.096,61.719,96.09
1775131394.0412,too_deep,-41.972,-161.852,139.205,-65.307,6.028,21.347,74.302,146.873,62.37,95.69
1775131395.6079,too_deep,-44.856,-161.299,139.567,-65.99,9.705,20.858,77.114,144.992,62.301,95.12
